case,source_id,root_source_id,merge_group_source_id,same_source_merge,merge_policy,merge_group_qas,merged_passage_count,qp_layer,ponly_layer,question,expected,recall_at_k,direct_normalized_em,no_memory_normalized_em,direct_answer_token_f1,no_memory_answer_token_f1,qp_normalized_em,ponly_normalized_em,qp_answer_token_f1,ponly_answer_token_f1,qp_qa_score,ponly_qa_score,qp_mergeprag_hit,ponly_mergeprag_hit,qp_inference_time_s,ponly_inference_time_s,qp_loss,ponly_loss,qp_phrase_loss,ponly_phrase_loss,pairwise_winner,qp_answer,ponly_answer
dataset_ko_69_final,entity_simple_hard_test_os_concept_00007:final:0,entity_simple_hard_test_os_concept_00007,entity_simple_hard_test_os_concept_00007,True,same_source_sibling_facts,1,4,23,20,심화 A반 1차 큐 설명 중 역할과 장점에 해당하는 내용만 답해줘.,"심화 A반 1차 큐에 대해 역할은 작업을 순서대로 기다리게 한다고, 그리고 장점은 처리 순서를 명확하게 만든다고 설명했습니다.",True,,,,,False,False,0.8888888888888888,0.5714285714285713,0.4444444444444444,0.28571428571428564,True,True,3.224951600015629,4.51790209999308,,,,,question+passage,"심화 A반 1차 큐에 설명을 중점적으로 설명했다고, 역할은 작업을 순서대로 기다리게 한다고, 그리고 장점에 대해서는 처리 순서를 명확하게 만든다고 설명했습니다.","심화 A반 1차 큐 설명 중 역할과 장점에 해당하는 내용만에 대해 역할은 작업을 순서대로 기다리게 한다고, 장점은 기다리는 시간을 줄인다고, 그리고 예시로 번호표를 뽑고 기다리는 시간을 줄인다고 설명했습니다."
dataset_ko_70_final,entity_simple_hard_test_project_00037:final:0,entity_simple_hard_test_project_00037,entity_simple_hard_test_project_00037,True,same_source_sibling_facts,1,4,23,20,심화 D반 1차 백엔드 배포에서 마감과 공유 위치를 함께 정리해줘.,"심화 D반 1차 백엔드 배포에 대해 마감은 수요일 오후 다섯 시라고, 그리고 공유 위치는 깃허브 이슈 탭이라고 설명했습니다.",True,,,,,False,False,0.923076923076923,0.823529411764706,0.4615384615384615,0.411764705882353,True,True,3.4633615000057034,3.3104811999946833,,,,,question+passage,"심화 D반 1차 백엔드 배포에 대해 공유 위치는 깃허브 이슈 탭이라고, 담당은 백엔드 팀이라고, 그리고 마감은 수요일 오후 다섯 시라고 설명했습니다.","심화 D반 1차 백엔드 배포에 대해 마감은 수요일 오후 다섯 시라고, 공유 위치는 GitHub 输入框（https://github.com/attributedebt.com.shortlink.tld.txt）이라고 설명했습니다."
dataset_ko_71_final,entity_simple_hard_test_statistics_00334:final:0,entity_simple_hard_test_statistics_00334,entity_simple_hard_test_statistics_00334,True,same_source_sibling_facts,1,4,23,20,교수님이 캡스톤 D반 4차 상관계수의 비유와 활용을 어떻게 말했어?,"캡스톤 D반 4차 상관계수에 대해 비유는 두 변수의 움직임을 비교하는 나침반이라고, 그리고 활용은 관계 강도를 빠르게 살필 때 쓴다고 설명했습니다.",True,,,,,False,False,0.85,0.7428571428571428,0.425,0.3714285714285714,True,False,4.23267279996071,3.5481120999902487,,,,,question+passage,"교수님이 캡스톤 D반 4차 상관계수의 의미는 선형 관계 강도라고, 비유는 두 변수의 움직임을 비교하는 나침반이라고, 그리고 활용은 관계 강도를 빠르게 살필 때 쓴다고 설명했습니다.","교수님의 캡스톤 D반 4차 상관계수의 비유는 두 변수의 움직임을 비교하는 도구라고, 활용은 관계 강도를 빠르게 평가하는 툴이라고 설명했습니다."
dataset_ko_72_final,entity_simple_hard_test_statistics_00239:final:0,entity_simple_hard_test_statistics_00239,entity_simple_hard_test_statistics_00239,True,same_source_sibling_facts,1,4,23,20,세미나 D반 3차 회귀분석 설명 중 비유와 활용에 해당하는 내용만 답해줘.,"세미나 D반 3차 회귀분석에 대해 비유는 흩어진 점 사이에 길을 그어 보는 일이라고, 그리고 활용은 예측 경향을 설명할 때 쓴다고 설명했습니다.",True,,,,,False,False,0.6285714285714286,0.5,0.3142857142857143,0.25,False,False,2.925644500006456,4.5991427000262775,,,,,question+passage,"세미나 D반 3차 회귀분석 설명에 대해 비유는 잘못된 예측을 설명할 때 쓴다고, 활용은 예측 기능을 설명할 때 쓴다고 설명했습니다.","세미나 D반 3차 회귀분석 설명 중 비유와 활용에 해당하는 내용만에 대해 비유는 데이터를 스타일링하는 빌링이라고, 목적은 예측 경향을 설명하는 데 있다고, 그리고 주의점은 모든 원인을 증명하지는 않는다고 설명했습니다."
dataset_ko_73_final,entity_simple_hard_test_marketing_00008:final:0,entity_simple_hard_test_marketing_00008,entity_simple_hard_test_marketing_00008,True,same_source_sibling_facts,1,4,23,20,실습 A반 1차 신입생 캠페인 설명에서 핵심 채널과 성과 지표만 알려줘.,"실습 A반 1차 신입생 캠페인에 대해 핵심 채널은 인스타그램이라고, 그리고 성과 지표는 전환율이라고 설명했습니다.",True,,,,,False,False,0.6428571428571429,0.9032258064516129,0.32142857142857145,0.45161290322580644,False,True,2.82572679995792,3.398472499975469,,,,,passage-only,"실습 A반 1차 신입생 캠페인 성과 지표가 커버하는 부분이라고, 핵심 채널이면 커버하는 부분이라고 설명했습니다.","실습 A반 1차 신입생 캠페인에 대해 핵심 채널은 인스타그램이라고, 성과 지표는 전환율이라고, 그리고 핵심 고객층은 신입생이라고 설명했습니다."
dataset_ko_74_final,entity_simple_hard_test_os_concept_00127:final:0,entity_simple_hard_test_os_concept_00127,entity_simple_hard_test_os_concept_00127,True,same_source_sibling_facts,1,4,23,20,심화 C반 2차 큐 설명 중 비유와 주의점에 해당하는 내용만 답해줘.,"심화 C반 2차 큐에 대해 비유는 번호표를 뽑고 기다리는 줄이라고, 그리고 주의점은 대기 시간이 길어질 수 있다고 설명했습니다.",True,,,,,False,False,0.9696969696969697,0.6666666666666666,0.48484848484848486,0.3333333333333333,True,True,2.79742310004076,4.172206599963829,,,,,question+passage,"심화 C반 2차 큐에 대해 비유는 번호표를 뽑고 기다리는 줄이라고, 주의점은 대기 시간이 길어질 수 있다고 설명했습니다.","심화 C반 2차 큐에 대해 비유는 순서를 따를리 없게 늦어지는 요청을 막는 장애물이라고, 주의점은 대기 시간이 길어질 수 있다고, 그리고 역할은 요청을 기다리는 시간을 줄인다고 설명했습니다."
dataset_ko_75_final,entity_simple_hard_test_project_00302:final:0,entity_simple_hard_test_project_00302,entity_simple_hard_test_project_00302,True,same_source_sibling_facts,1,4,23,20,교수님이 가을 A반 4차 AI 모델 평가의 담당과 확인 기준을 어떻게 말했어?,"가을 A반 4차 AI 모델 평가에 대해 담당은 AI 파트라고, 그리고 확인 기준은 정답률이라고 설명했습니다.",True,,,,,False,False,0.6046511627906976,0.6153846153846154,0.3023255813953488,0.3076923076923077,True,False,4.708217399951536,3.660818799980916,,,,,tie,"가을 A반 4차 AI 모델 평가에 대해 담당과 확인 기준은 정답 여부를 설명하고, 공유 위치는 회의록 폴더라고, 닫아주기 조건은 정답률이라고, 그리고 시작은 첫 번째 채택 기준은 정답률 부분이라고 설명했습니다.","가을 A반 4차 AI 모델 평가에 대해 담당과 확인 기준은 공유된 위치에 있는 설명이 있다고, 마감日가 금요일로 정했다고, 그리고 확인 기준이 오류 확인 기준이라고 설명했습니다."
dataset_ko_76_final,entity_simple_hard_test_os_concept_00030:final:0,entity_simple_hard_test_os_concept_00030,entity_simple_hard_test_os_concept_00030,True,same_source_sibling_facts,1,4,23,20,교수님이 봄 D반 1차 캐시의 비유와 주의점을 어떻게 말했어?,"봄 D반 1차 캐시에 대해 비유는 책상 위에 올려둔 책이라고, 그리고 주의점은 오래된 정보가 남을 수 있다고 설명했습니다.",True,,,,,False,False,0.9375,0.8421052631578948,0.46875,0.4210526315789474,True,True,2.929204399988521,3.817005400022026,,,,,question+passage,"교수님이 봄 D반 1차 캐시에 대해 비유는 책상 위에 올려둔 책이라고, 주의점은 오래된 정보가 남을 수 있다고 설명했습니다.","교수님의 D반 1차 캐시에 대해 비유는 책상 위에 올려둔 책이라고, 주의점은 오래된 정보가 남을 수 있다고, 그리고 결과는 반복적 인용을 빠르게 만든다고 설명했습니다."
dataset_ko_77_final,entity_simple_hard_test_marketing_00393:final:0,entity_simple_hard_test_marketing_00393,entity_simple_hard_test_marketing_00393,True,same_source_sibling_facts,1,4,23,20,겨울 오후반 4차 동아리 홍보에서 핵심 채널과 성과 지표를 함께 정리해줘.,"겨울 오후반 4차 동아리 홍보에 대해 핵심 채널은 오픈채팅방이라고, 그리고 성과 지표는 참여율이라고 설명했습니다.",True,,,,,False,False,0.962962962962963,0.8387096774193549,0.4814814814814815,0.41935483870967744,True,True,2.641659000015352,3.1259336000075564,,,,,question+passage,"겨울 오후반 4차 동아리 홍보에 대해 핵심 채널은 오픈채팅방이라고, 성과 지표는 참여율이라고 설명했습니다.","겨울 오후반 4차 동아리 홍보에 대해 핵심 채널은 인스타그램이라고, 성과 지표는 참여율이라고, 그리고 보상은 추천 사원이라고 설명했습니다."
dataset_ko_78_final,entity_simple_hard_test_art_history_00233:final:0,entity_simple_hard_test_art_history_00233,entity_simple_hard_test_art_history_00233,True,same_source_sibling_facts,1,4,23,20,겨울 D반 3차 입체주의에서 비유와 비교 포인트를 함께 정리해줘.,"겨울 D반 3차 입체주의에 대해 비유는 여러 방향에서 본 사물을 한 화면에 놓는 방식이라고, 그리고 비교 포인트는 단일 원근과 다르다고 설명했습니다.",True,,,,,False,False,0.8636363636363636,0.5,0.4318181818181818,0.25,True,False,4.07082070002798,3.345720399986021,,,,,question+passage,"겨울 D반 3차 입체주의에 대해 비유는 여러 방향에서 본 사물을 한 화면에 놓는 방식이라고, 비교 포인트는 단일 원근과 다르다고, 그리고 비유의 목적은 대상을 새롭게 해석하는 것이라고 설명했습니다.","겨울 D반 3차 입체주의에 대해 비유는 인간의 시선이 방향을 바.onChangeing으로 해석하는 것과 비슷하다고, 그리고 핵심 특징은 여러 방향을 보는 것이라고 설명했습니다."
dataset_ko_79_final,entity_simple_hard_test_os_concept_00076:final:0,entity_simple_hard_test_os_concept_00076,entity_simple_hard_test_os_concept_00076,True,same_source_sibling_facts,1,4,23,20,정규 4팀 1차 프로세스 설명에서 주의점과 비유만 알려줘.,"정규 4팀 1차 프로세스에 대해 주의점은 자원을 너무 많이 쓰면 느려질 수 있다고, 그리고 비유는 독립된 식당이라고 설명했습니다.",True,,,,,False,False,0.7619047619047621,0.45714285714285713,0.38095238095238104,0.22857142857142856,True,False,4.084861200011801,3.3831155000370927,,,,,question+passage,"정규 4팀 1차 프로세스 설명에 대해 비유는 독립된 실행 공간을 가진다고, 장점은 서로 영향을 줄이는 데 도움이 된다고, 그리고 주의점은 자원을 너무 많이 쓰면 느려질 수 있다고 설명했습니다.","정규 4팀 1차 프로세스 설명주의점은 독립된 공간을 가진다고, 비유는 독립된 공간을 가진다고, 그리고 역할은 독립된 공간을 가진다고 설명했습니다."
dataset_ko_80_final,entity_simple_hard_test_art_history_00328:final:0,entity_simple_hard_test_art_history_00328,entity_simple_hard_test_art_history_00328,True,same_source_sibling_facts,1,4,23,20,실습 C반 4차 바로크 설명에서 비유와 비교 포인트만 알려줘.,"실습 C반 4차 바로크에 대해 비유는 무대 조명이 한 장면을 강조하는 방식이라고, 그리고 비교 포인트는 평면적 구도와 구분된다고 설명했습니다.",True,,,,,False,False,0.6842105263157895,0.4444444444444444,0.34210526315789475,0.2222222222222222,True,False,3.404753000009805,3.121926300053019,,,,,question+passage,"실습 C반 4차 바로크 설명에 대해 비유는 평면적 구도와 구분된다고, 비교 포인트는 극적 명암이라고, 그리고 목적은 감정을 강하게 전달하는 것이라고 설명했습니다.","실습 C반 4차 바로크 설명만 하면 간결한 해설로 생각이 면면히, 핵심은 극적 명암이라고, 그리고 비교 포인트는 반전 구도라고 설명했습니다."
dataset_ko_81_final,entity_simple_hard_test_statistics_00309:final:0,entity_simple_hard_test_statistics_00309,entity_simple_hard_test_statistics_00309,True,same_source_sibling_facts,1,4,23,20,세미나 A반 4차 신뢰구간에서 의미와 주의점을 함께 정리해줘.,"세미나 A반 4차 신뢰구간에 대해 의미는 모수 추정 범위라고, 그리고 주의점은 정답 하나를 보장하지 않는다고 설명했습니다.",True,,,,,False,False,0.65,0.8421052631578948,0.325,0.4210526315789474,True,True,4.042188799998257,3.8485335999866948,,,,,passage-only,"세미나 A반 4차 신뢰구간에 대해 의미와 주의점은 정답 하나를 보장하지 않는다고, 설명은 정답이 보장하지 않는다고, 그리고 주의점은 정답을 추정하는 기준은 정답 하나를 보장하지 않는다고 설명했습니다.","세미나 A반 4차 신뢰구간에 대해 의미는 모수 추정 범위라고, 주의점은 정답 하나를 보장하지 않는다고, 그리고 추가 meaning을 “추정 범위의 성격을 띤 점”이라고 설명했습니다."
dataset_ko_82_final,entity_simple_hard_test_marketing_00179:final:0,entity_simple_hard_test_marketing_00179,entity_simple_hard_test_marketing_00179,True,same_source_sibling_facts,1,4,23,20,세미나 4팀 2차 멘토링 이벤트 설명 중 보상과 대상에 해당하는 내용만 답해줘.,"세미나 4팀 2차 멘토링 이벤트에 대해 보상은 포인트 500점이라고, 그리고 대상은 멘토링 참여 학생이라고 설명했습니다.",True,,,,,False,False,0.9090909090909091,0.7058823529411765,0.45454545454545453,0.35294117647058826,True,True,3.5788381000165828,4.121217700012494,,,,,question+passage,"세미나 4팀 2차 멘토링 이벤트 설명에 대해 보상은 포인트 500점이라고, 대상은 멘토링 참여 학생이라고, 그리고 성과 지표는 재방문율이라고 설명했습니다.","세미나 4팀 2차 멘토링 이벤트에 대해 보상은 포인트 500점이라고, 핵심 채널은 이메일 뉴스레터라고, 그리고 대상은 질문 문구에 ""mentorship""이라고 추가라고 설명했습니다."
dataset_ko_83_final,entity_simple_hard_test_statistics_00068:final:0,entity_simple_hard_test_statistics_00068,entity_simple_hard_test_statistics_00068,True,same_source_sibling_facts,1,4,23,20,실습 3팀 1차 표본분산 설명에서 주의점과 의미만 알려줘.,"실습 3팀 1차 표본분산에 대해 주의점은 순위 정렬과 다르다고, 그리고 의미는 흩어짐 측정이라고 설명했습니다.",True,,,,,False,False,0.8235294117647058,0.4799999999999999,0.4117647058823529,0.23999999999999996,True,False,3.715033399988897,2.4463475000229664,,,,,question+passage,"실습 3팀 1차 표본분산 설명에 대해 주의점은 순위 정렬과 다르다고, 의미는 흩어짐 측정이라고, 그리고 비유는 점들이 얼마나 퍼졌는지 보는 자라고 설명했습니다.",실습 3팀 1차 표본분산 설명에서 주의점과 의미만 알려 줄 따르는 단어는 '분산의 흐름'이라고.
dataset_ko_84_final,entity_simple_hard_test_project_00279:final:0,entity_simple_hard_test_project_00279,entity_simple_hard_test_project_00279,True,same_source_sibling_facts,1,4,23,20,세미나 4팀 3차 프론트엔드 점검 설명 중 공유 위치와 마감에 해당하는 내용만 답해줘.,"세미나 4팀 3차 프론트엔드 점검에 대해 공유 위치는 프로젝트 슬랙 채널이라고, 그리고 마감은 다음 달 첫째 주 화요일이라고 설명했습니다.",True,,,,,False,False,0.6875,0.8888888888888888,0.34375,0.4444444444444444,True,True,3.1545661999844015,4.092345400014892,,,,,passage-only,"세미나 4팀 3차 프론트엔드 점검 설명이라고, 담당은 프론트엔드 파트라고, 그리고 마감은 다음 달 첫째 주 화요일이라고 설명했습니다.","세미나 4팀 3차 프론트엔드 점검에 대해 공유 위치는 커뮤니티 게시판이라고, 마감은 다음 달 첫째 주 화요일까지라고, 그리고는 프로젝트 슬랙 채널이라고 설명했습니다."
dataset_ko_85_final,entity_simple_hard_test_dessert_00243:final:0,entity_simple_hard_test_dessert_00243,entity_simple_hard_test_dessert_00243,True,same_source_sibling_facts,1,4,23,20,겨울 1팀 3차 브라우니 설명 중 비유와 색깔에 해당하는 내용만 답해줘.,"겨울 1팀 3차 브라우니에 대해 비유는 초콜렛을 압축한 케이크라고, 그리고 색깔은 진한 갈색이라고 설명했습니다.",True,,,,,False,False,0.9333333333333333,0.8387096774193549,0.4666666666666667,0.41935483870967744,True,True,3.638906800013501,3.6553784999996424,,,,,question+passage,"겨울 1팀 3차 브라우니에 대해 색깔은 진한 갈색이라고, 비유는 초콜렛을 압축한 케이크라고, 그리고 매장의 한隅（隅の contrario）라고 설명했습니다.","겨울 1팀 3차 브라우니에 대해 비유는 초콜렛을 압축한 케이크라고, 색깔은 진한 갈색이라고, 그리고 형태는 독특한 원로로 묘사했다."
dataset_ko_86_final,entity_simple_hard_test_os_concept_00126:final:0,entity_simple_hard_test_os_concept_00126,entity_simple_hard_test_os_concept_00126,True,same_source_sibling_facts,1,4,23,20,교수님이 정규 C반 2차 캐시의 비유와 주의점을 어떻게 말했어?,"정규 C반 2차 캐시에 대해 비유는 책상 위에 올려둔 책이라고, 그리고 주의점은 오래된 정보가 남을 수 있다고 설명했습니다.",True,,,,,False,False,0.9411764705882353,0.8205128205128205,0.47058823529411764,0.41025641025641024,True,True,2.885430100024678,3.7566709999809973,,,,,question+passage,"교수님이 정규 C반 2차 캐시에 대해 비유는 책상 위에 올려둔 책이라고, 주의점은 오래된 정보가 남을 수 있다고 설명했습니다.","교수님의 C반 2차 캐시에 대해 비유는 책상 위에 올려둔 책이라고, 재사용이 빠른 정보를 저장하는 곳이라고, 그리고 주의점은 오래된 정보가 남을 수 있다고 설명했습니다."
dataset_ko_87_final,entity_simple_hard_test_dessert_00122:final:0,entity_simple_hard_test_dessert_00122,entity_simple_hard_test_dessert_00122,True,same_source_sibling_facts,1,4,23,20,교수님이 가을 C반 2차 마카롱의 맛과 특징을 어떻게 말했어?,"가을 C반 2차 마카롱에 대해 맛은 부드럽고 진하다고, 그리고 특징은 겉은 바삭하고 속은 촉촉하다고 설명했습니다.",True,,,,,False,False,0.9090909090909091,0.4166666666666667,0.45454545454545453,0.20833333333333334,True,False,3.6692715999670327,2.7396631999872625,,,,,question+passage,"교수님이 가을 C반 2차 마카롱에 대해 색깔은 알록달록하다고, 맛은 부드럽고 진하다고, 그리고 특징은 겉은 바삭하고 속은 촉촉하다고 설명했습니다.",교수님이 가을 C반 2차 마카롱의 맛과 특징을 말했다고는苦苦等待、告之不变、误解为普通含义、和解矛盾解释各为1分。
dataset_ko_88_final,entity_simple_hard_test_marketing_00011:final:0,entity_simple_hard_test_marketing_00011,entity_simple_hard_test_marketing_00011,True,same_source_sibling_facts,1,4,23,20,여름 B반 1차 멘토링 이벤트 설명 중 핵심 채널과 성과 지표에 해당하는 내용만 답해줘.,"여름 B반 1차 멘토링 이벤트에 대해 핵심 채널은 이메일 뉴스레터라고, 그리고 성과 지표는 재방문율이라고 설명했습니다.",True,,,,,False,False,0.9655172413793104,0.8484848484848485,0.4827586206896552,0.42424242424242425,True,True,2.9897322000470012,3.6761112000094727,,,,,question+passage,"여름 B반 1차 멘토링 이벤트 설명에 대해 핵심 채널은 이메일 뉴스레터라고, 성과 지표는 재방문율이라고 설명했습니다.","여름 B반 1차 멘토링 이벤트에 대해 핵심 채널은 이메일 뉴스레터라고, 성과 지표는 참여율이라고, 그리고 보상은 포인트 500점이라고 설명했습니다."
dataset_ko_89_final,entity_simple_hard_test_project_00228:final:0,entity_simple_hard_test_project_00228,entity_simple_hard_test_project_00228,True,same_source_sibling_facts,1,4,23,20,실습 C반 3차 최종 발표 설명에서 마감과 공유 위치만 알려줘.,"실습 C반 3차 최종 발표에 대해 마감은 다음 주 월요일 밤이라고, 그리고 공유 위치는 팀 노션 페이지라고 설명했습니다.",True,,,,,False,False,0.8484848484848485,0.5294117647058824,0.42424242424242425,0.2647058823529412,True,False,2.8501602000324056,3.2713633999810554,,,,,question+passage,"실습 C반 3차 최종 발표 설명에 대해 공유 위치는 공유 노션 페이지라고, 마감은 다음 주 월요일 밤 23시에 오픈한다고 설명했습니다.",실습 C반 3차 최종 발표 설명에서 마감과 공유 위치만 알려주면 언제 마감인가 알려주나고 공유 위치만 알려주면 어디로 보내줄 곳인가 알려주나고라고 설명했습니다.
dataset_ko_90_final,entity_simple_hard_test_dessert_00120:final:0,entity_simple_hard_test_dessert_00120,entity_simple_hard_test_dessert_00120,True,same_source_sibling_facts,1,4,23,20,봄 C반 2차 초콜렛 설명에서 맛과 특징만 알려줘.,"봄 C반 2차 초콜렛에 대해 맛은 달콤하다고, 그리고 특징은 입안에서 천천히 녹는다고 설명했습니다.",True,,,,,False,False,0.9565217391304348,0.47058823529411764,0.4782608695652174,0.23529411764705882,True,False,2.3426818000152707,7.648915999976452,,,,,question+passage,"봄 C반 2차 초콜렛 설명에 대해 맛은 달콤하다고, 특징은 입안에서 천천히 녹는다고 설명했습니다.","봄 C반 2차 초콜렛 설명에 대해 맛이甜美且细腻描述了形容词性名词化结构了,所以答案是甜美地描述了。

以下翻译注意事项中，正确的是（）。
添加到个人资料中

以下关于函的说法正确的是（）。
表达态度在同上级推荐中通常增强印象

下列选项中，认为程序设计过程必须坚持的原则的是（）。
答案

下列选项中，属于格式质疑对待原则的是（）。
保持格式不变，转换功能不变

以下关于中国专利的描述，正确的是（）。
获得专利的权利暂时排他"
dataset_ko_91_final,entity_simple_hard_test_marketing_00131:final:0,entity_simple_hard_test_marketing_00131,entity_simple_hard_test_marketing_00131,True,same_source_sibling_facts,1,4,23,20,여름 D반 2차 멘토링 이벤트 설명 중 대상과 보상에 해당하는 내용만 답해줘.,"여름 D반 2차 멘토링 이벤트에 대해 대상은 멘토링 참여 학생이라고, 그리고 보상은 포인트 500점이라고 설명했습니다.",True,,,,,False,False,0.8823529411764706,0.6857142857142857,0.4411764705882353,0.34285714285714286,True,True,3.8382385000004433,4.01816899998812,,,,,question+passage,"여름 D반 2차 멘토링 이벤트에 대해 대상은 멘토링 참여 학생이라고, 보상은 포인트 500점이라고, 그리고 핵심 채널은 이메일 뉴스레터라고 설명했습니다.","여름 D반 2차 멘토링 이벤트에 대해 대상은 신청 카탈로그가 아닌 구독 카탈로그라고, 보상은 포인트 500점이라고, 그리고 결과 재방문율은 0.667%라고 설명했습니다."
dataset_ko_92_final,entity_simple_hard_test_art_history_00067:final:0,entity_simple_hard_test_art_history_00067,entity_simple_hard_test_art_history_00067,True,same_source_sibling_facts,1,4,23,20,심화 3팀 1차 르네상스 설명 중 목적과 핵심 특징에 해당하는 내용만 답해줘.,"심화 3팀 1차 르네상스에 대해 목적은 사람의 가치를 드러내는 것이라고, 그리고 핵심 특징은 인문주의라고 설명했습니다.",True,,,,,False,False,0.8571428571428571,0.7096774193548386,0.42857142857142855,0.3548387096774193,True,True,3.6267506000003777,2.7247570999898016,,,,,question+passage,"심화 3팀 1차 르네상스에 대해 핵심 특징은 인문주의라고, 목적은 사람의 가치를 드러내는 것이라고, 그리고 비교 포인트는 절대왕정 중심 설명과 다르다고 설명했습니다.","심화 3팀 1차 르네상스에 대해 목적은 사람의 가치를, 핵심 특징은 인문주의, 그리고 비교는 다른 강조점에 해당합니다."
dataset_ko_93_final,entity_simple_hard_test_project_00207:final:0,entity_simple_hard_test_project_00207,entity_simple_hard_test_project_00207,True,same_source_sibling_facts,1,4,23,20,심화 A반 3차 프론트엔드 점검 설명 중 담당과 확인 기준에 해당하는 내용만 답해줘.,"심화 A반 3차 프론트엔드 점검에 대해 담당은 프론트엔드 파트라고, 그리고 확인 기준은 사용자 차단 여부라고 설명했습니다.",True,,,,,False,False,0.6285714285714286,0.888888888888889,0.3142857142857143,0.4444444444444445,False,True,3.07538149994798,3.692244300036691,,,,,passage-only,"심화 A반 3차 프론트엔드 점검 설명이라고, 담당과 확인 기준에 대해 고지하는 위치라고, 그리고 달라진 내용은 답을 공유하는 자리라고 설명했습니다.","심화 A반 3차 프론트엔드 점검에 대해 담당은 프론트엔드 파트라고, 마감은 다음 달 첫째 주 화요일이라고, 그리고 확인 기준은 사용자 차단 여부라고 설명했습니다."
dataset_ko_94_final,entity_simple_hard_test_statistics_00260:final:0,entity_simple_hard_test_statistics_00260,entity_simple_hard_test_statistics_00260,True,same_source_sibling_facts,1,4,23,20,봄 3팀 3차 표본분산 설명에서 주의점과 의미만 알려줘.,"봄 3팀 3차 표본분산에 대해 주의점은 순위 정렬과 다르다고, 그리고 의미는 흩어짐 측정이라고 설명했습니다.",True,,,,,False,False,0.8666666666666666,0.5263157894736842,0.4333333333333333,0.2631578947368421,True,False,3.4207001000177115,1.3164427999872714,,,,,question+passage,"봄 3팀 3차 표본분산 설명에 대해 주의점은 순위 정렬과 다르다고, 활용은 데이터 변동성을 볼 때 쓴다고, 그리고 의미는 흩어짐 측정이라고 설명했습니다.",봄 3팀 3차 표본분산 설명에서 주의점과 의미만 알려了
dataset_ko_95_final,entity_simple_hard_test_project_00301:final:0,entity_simple_hard_test_project_00301,entity_simple_hard_test_project_00301,True,same_source_sibling_facts,1,4,23,20,여름 A반 4차 백엔드 배포에서 담당과 확인 기준을 함께 정리해줘.,"여름 A반 4차 백엔드 배포에 대해 담당은 백엔드 팀이라고, 그리고 확인 기준은 오류 발생률이라고 설명했습니다.",True,,,,,False,False,0.8571428571428571,0.5945945945945945,0.42857142857142855,0.29729729729729726,True,False,3.269602300017141,3.4639253999921493,,,,,question+passage,"여름 A반 4차 백엔드 배포에 대해 확인 기준은 오류 발생률이라고, 공유 위치는 깃허브 이슈 탭이라고, 그리고 담당은 백엔드 팀이라고 설명했습니다.","여름 A반 4차 백엔드 배포에 대해 담당은 backend team이라고, 확인 기준은 오류 종류가 승인 대상 오류라고, 공유 위치는 깃허브 이슈 탭이라고 설명했습니다."
dataset_ko_96_final,entity_simple_hard_test_dessert_00000:final:0,entity_simple_hard_test_dessert_00000,entity_simple_hard_test_dessert_00000,True,same_source_sibling_facts,1,4,23,20,봄 A반 1차 초콜렛 설명에서 색깔과 비유만 알려줘.,"봄 A반 1차 초콜렛에 대해 색깔은 검정색이라고, 그리고 비유는 작은 선물 상자라고 설명했습니다.",True,,,,,False,False,0.9565217391304348,0.6923076923076924,0.4782608695652174,0.3461538461538462,True,True,2.0389373999787495,3.559051799995359,,,,,question+passage,"봄 A반 1차 초콜렛 설명에 대해 색깔은 검정색이라고, 비유는 작은 선물 상자라고 설명했습니다.","봄 A반 1차 초콜렛 설명에 대해 색깔은 검정색이라고, 비유는 الأداة التي يستخدم في تسميع الحبوب الملوثة이라고, 그리고 비유 설명에 대해 색깔은 검정이라고 설명했습니다."
dataset_ko_97_final,entity_simple_hard_test_dessert_00291:final:0,entity_simple_hard_test_dessert_00291,entity_simple_hard_test_dessert_00291,True,same_source_sibling_facts,1,4,23,20,여름 오후반 3차 브라우니 설명 중 색깔과 비유에 해당하는 내용만 답해줘.,"여름 오후반 3차 브라우니에 대해 색깔은 진한 갈색이라고, 그리고 비유는 초콜렛을 압축한 케이크라고 설명했습니다.",True,,,,,False,False,0.7777777777777778,0.4615384615384615,0.3888888888888889,0.23076923076923075,True,False,4.613583099970128,7.300928899960127,,,,,question+passage,"여름 오후반 3차 브라우니에 대해 색깔은 진한 갈색이라고, 비유는 초콜렛을 압축한 케이크라고, 그리고 특징은 속이 촉촉하게 남는다고, 마지막으로 색깔은 진한 갈색이라고 설명했습니다.",여름 오후반 3차 브라우니에 대해 색깔은 definitely not black and white理解了不同了理解了不同了被比喻为三色冰淇淋描述了口感是口中瞬间的变化、不能拖延给他人 misunderstanding为红色披萨店特色描述为异国体验字面意思为三明治店特色描述为色彩斑斓的宝石比喻为诱人宝石诱惑被比喻为三色披萨店特色描述为异国体验被比喻为诱人宝石诱惑被比喻为异国体验被比喻为异国体验被比喻为色彩斑斓的宝石
